lift to drag ratio,velocity,apoapsis,delta_v,exit_velocity,g_load_max,heat_flux_max,convective_heat_max,radiative_heat_max
1.5,15400.0,500000.29039649083,129.11015026074392,3529.77036515092,11.075587113395429,372.62564562951883,139.9940467038568,233.16657082072726
1.6,15400.0,500000.0696832006,127.31438734138692,3530.8718923510655,11.467473989323386,367.57507283700915,138.87801114982892,229.0238295681364
1.7000000000000002,15400.0,499999.8571441716,128.25812569775417,3529.9760687332478,12.177327006675435,374.8493035870132,140.56127497369528,234.96586554209213
1.8,15400.0,499999.8942375628,128.73985651437806,3529.8435276695704,12.725627000981985,377.1174088538259,140.84807634578013,236.8263484019633
1.9000000000000001,15400.0,500000.12160721084,127.18292636801607,3531.5832403677955,13.230103142482486,372.1706802597697,139.8287265028051,232.79356107893778
2.0,15400.0,499999.90590330213,127.8293706489012,3530.543281720231,13.761179509427217,372.593353975893,139.6712767647701,233.08385864767487
0.9,15600.0,480578.06313761964,128.9507305772313,3521.6462060236877,8.33257444905034,387.63642228491113,144.0044990659324,244.19247160036727
1.0,15600.0,500000.0368589777,133.00880885470724,3526.2640962802566,8.84046982443103,390.52713012971935,144.70715496779852,246.58558951803573
1.1,15600.0,499999.8889422258,131.51831131323934,3527.185401299851,9.348886540565026,392.3530508077271,145.01880150794074,248.0715184419538
1.2000000000000002,15600.0,500000.07546207926,130.64163826626464,3528.1573185967204,9.683271516646965,387.20564354262217,143.9419132966913,243.8432654255587
1.3,15600.0,499999.86040805944,131.1808460770594,3527.789478165075,10.260717024828123,390.8256928329034,144.77058357113324,246.8648110028499
1.4000000000000001,15600.0,500000.1881320732,128.3313504931184,3530.4597427167328,10.799109279515902,392.3546162388162,144.98573663932666,248.05702336729607
1.5,15600.0,499999.9797711484,129.05387676713917,3529.9574597961123,11.351297285559456,393.1582927938989,145.2406883057276,248.78753090514482
1.6,15600.0,500000.3165303358,127.4569287727054,3531.26796419016,11.676865229690106,386.8326157024421,143.96016052182813,243.56994561703473
1.7000000000000002,15600.0,499999.9739720466,128.31310462321517,3530.5932535459697,12.449464682830234,395.39121259464434,145.70422907663087,250.4407806553309
1.8,15600.0,500000.4162356585,128.47566669138587,3530.357533628534,13.097371001318956,399.788049525413,146.46481946865873,253.80278126221734
1.9000000000000001,15600.0,500000.11397690413,127.19999378329157,3531.567887660663,13.587584103376253,392.84325046958725,145.1060083945837,248.53672319417754
2.0,15600.0,499999.89742177073,127.7541808504784,3530.6945743693245,13.878460516015178,386.01757549912395,143.77599785581194,242.88378640770114
0.9,15800.0,479898.22580828046,128.85226680143933,3521.4628393217854,8.547392026365825,407.50416333631813,149.29188992880637,259.12801280937754
1.0,15800.0,499999.9825071843,132.44121452670743,3526.488343711754,9.061865387787945,410.39709933893937,149.8084985667463,261.4804798331022
1.1,15800.0,465209.2645526855,133.06386566386527,3511.2026611239553,9.487817379851856,410.1561597871562,149.8035874783271,261.2856409803509
1.2000000000000002,15800.0,499999.9628845219,130.78791051370172,3527.906293900024,9.881345307782494,406.4630310024743,149.16682674836417,258.27899100874885
1.3,15800.0,500000.0023333528,130.59532202979062,3528.0121785331517,10.555660206231341,415.45333392572513,150.82311681449346,265.1700250622411
1.4000000000000001,15800.0,499999.8942048873,129.65768545359333,3528.9584536542443,10.938963450200198,407.4570236412154,149.2149308849236,259.06246377350715
1.5,15800.0,500000.0786848477,128.9601701917759,3529.4396379971786,11.60690559039926,414.46027415325165,150.76149171708119,264.17112702804576
1.6,15800.0,500000.38110930746,127.51504183447469,3531.172279730242,12.13280513084813,411.7972140791285,150.08220486438128,262.69993312889994
