lift to drag ratio,beta,apoapsis,delta_v,exit_velocity,g_load_max,heat_flux_max,convective_heat_max,radiative_heat_max
1.5789473684210527,41.02040816326531,499999.61053813715,126.45447523364874,3531.994502171952,12.034501202509123,437.70455944736534,156.92341399529687,281.2395579685988
1.6842105263157894,41.02040816326531,499999.78695889364,127.38247236533743,3531.1289307617026,12.447324604500865,431.02323890782964,155.63861242228143,276.6425371773639
1.789473684210526,41.02040816326531,500000.3234006806,126.132635626087,3532.457751136189,13.219105541597422,439.9614099046346,157.311163779955,282.98083509612024
1.894736842105263,41.02040816326531,499999.9396423331,126.0048859198896,3532.089419728226,14.018714189801672,446.91339732437143,158.4079437718294,288.795079961679
2.0,41.02040816326531,499999.9235439363,127.00753748876696,3531.809886638421,14.430412431551785,437.19211883790626,156.765058817756,281.2109043916478
0.9473684210526315,41.224489795918366,500000.0772710112,130.5079854673054,3528.036890993122,8.701546564411007,430.15946731625615,155.43079531517202,275.9510836676834
1.0526315789473684,41.224489795918366,500000.11631224776,129.81625094795845,3529.135803318663,9.291933423531217,435.6664129166605,156.35739654752183,280.4941372661326
1.1578947368421053,41.224489795918366,499999.9935779844,129.50918842303236,3528.92780751104,9.74940156922448,435.1366800029248,156.35244241833522,279.94871463080955
1.263157894736842,41.224489795918366,499999.89612051647,129.4088332523479,3529.102637296244,10.187651394560916,430.6455254697328,155.51601229204158,276.35932071500844
1.3684210526315788,41.224489795918366,499999.8656835191,127.24268554333139,3531.3613398772504,10.890623720185891,438.1096660094358,156.9492796876717,282.1548501130731
1.4736842105263157,41.224489795918366,499999.8709153911,127.47516811574678,3531.1582455494554,11.424774202631893,434.3039971594201,155.83745678179247,279.34620881609465
1.5789473684210527,41.224489795918366,499999.7964001065,126.40570900923831,3532.084638296243,12.072975219455142,442.9934918076008,157.7687188396963,285.4965129671587
1.6842105263157894,41.224489795918366,499999.7127635665,127.33114927907354,3531.193401056313,12.487275413730423,433.8731747068531,156.13936779484237,279.0713762401896
1.789473684210526,41.224489795918366,500000.0484513132,125.28653475764713,3532.76660188705,13.280628417326326,442.57491494329486,157.58994526813433,285.94343910117703
1.894736842105263,41.224489795918366,499999.81101593893,125.88433485034739,3532.459269558081,13.83291939486803,444.9582111849495,158.18104815922837,287.12923081866865
2.0,41.224489795918366,499999.8722234794,126.82623934255707,3531.5149538949963,14.51932509768354,444.2362649691652,157.9014218510358,286.73936752875215
0.9473684210526315,41.42857142857143,499999.8506740009,130.1666590968407,3528.69723330555,8.705974847322826,432.3636616273202,155.8240849413503,277.7285802762375
1.0526315789473684,41.42857142857143,499999.74609349045,128.92119313274907,3529.3741068664585,9.240924767204824,435.5137736372407,156.2400797896138,280.30224802726855
1.1578947368421053,41.42857142857143,499999.9422780013,128.68665515271596,3529.818682594333,9.713693696511013,435.2479679304306,156.23533043196824,280.08626917757385
1.263157894736842,41.42857142857143,500000.0054645315,127.77704276342274,3530.5800949644586,10.132818668012511,431.1781786759142,155.68577950536687,276.7566366804627
1.3684210526315788,41.42857142857143,500000.02185874805,133.52087034399574,3525.5469051092077,10.731335978066378,436.23036753753956,156.7319798551442,280.18298519333473
1.4736842105263157,41.42857142857143,499999.89009191806,127.59922739805143,3530.868685052204,11.252602486090039,432.00037321782474,155.61568661245437,277.3960424770357
1.5789473684210527,41.42857142857143,499999.8735936879,125.92390581930613,3532.55879674177,12.022075545088143,441.06567393789805,157.54636368673903,284.2288978560834
1.6842105263157894,41.42857142857143,499999.7927383106,127.29244485722984,3531.47039567706,12.574415082515886,437.95091519159234,156.7807126108557,282.4015790339402
1.789473684210526,41.42857142857143,499999.81601454574,125.10839607898652,3533.1599728793144,13.146903677691906,440.6422230540188,157.3665046180421,283.92424070098855
1.894736842105263,41.42857142857143,500000.3734874107,125.70892279405598,3532.855722654873,13.758044376882859,443.01756119928814,157.95656412023865,285.47472576270485
2.0,41.42857142857143,500000.01352904376,126.51815762214983,3531.550541429115,14.504830126246386,442.29319970919585,157.67778943351962,285.68356237152045
0.9473684210526315,41.63265306122449,499999.997933266,130.63351643556462,3527.8801270813133,8.660959413064761,432.90627164742216,155.99035056189334,278.1307333519638
1.0526315789473684,41.63265306122449,499999.8651843685,129.6102757988824,3528.86186320967,9.187532056340356,434.54799370563535,156.0456325351327,279.4440693960056
